 Rainfall, Temperature, Ph,Crop, Production
511.05,25.3,6.5,Banana,12.21
511.05024,25.25,6.5,Banana,12.21005
511.08719,25.2,6.5,Banana,12.21744
511.09552,25.15,6.5,Banana,12.2191
511.29521,25.1,6.5,Banana,12.25904
511.4591,25.05,6.5,Banana,12.29182
511.49123,25,6.5,Banana,12.29825
511.4951,24.95,6.5,Banana,12.29902
511.49901,24.9,6.5,Banana,12.2998
511.5051,24.85,6.5,Banana,12.30102
511.51079,24.8,6.5,Banana,12.30216
511.63366,24.75,6.5,Banana,12.32673
511.66667,24.7,6.5,Banana,12.33333
511.73759,24.65,6.5,Banana,12.34752
511.84543,24.6,6.5,Banana,12.36909
511.86197,24.55,6.5,Banana,12.37239
511.87354,24.5,6.5,Banana,12.37471
511.90698,24.45,6.5,Banana,12.3814
511.90995,24.4,6.5,Banana,12.38199
512.02028,24.35,6.5,Banana,12.40406
512.04455,24.3,6.5,Banana,12.40891
512.04836,24.25,6.5,Banana,12.40967
512.04854,24.2,6.5,Banana,12.40971
512.05,24.15,6.5,Banana,12.41
512.05093,24.1,6.5,Banana,12.41019
512.05189,24.05,6.5,Banana,12.41038
512.05217,24,6.5,Banana,12.41043
512.05357,23.95,6.5,Banana,12.41071
512.05882,23.9,6.5,Banana,12.41176
512.05926,23.85,6.5,Banana,12.41185
512.06,23.8,6.5,Banana,12.412
512.0709,23.75,6.5,Banana,12.41418
512.07364,23.7,6.5,Banana,12.41473
512.0777,23.65,6.5,Banana,12.41554
512.07917,23.6,6.5,Banana,12.41583
512.08494,23.55,6.5,Banana,12.41699
512.14388,23.5,6.5,Banana,12.42878
512.17219,23.45,6.5,Banana,12.43444
512.17779,23.4,6.5,Banana,12.43556
512.21456,23.35,6.5,Banana,12.44291
512.22571,23.3,6.5,Banana,12.44514
512.22571,23.25,6.5,Banana,12.44514
512.24913,23.2,6.5,Banana,12.44983
512.24913,23.15,6.5,Banana,12.44983
512.29099,23.1,6.5,Banana,12.4582
512.34588,23.05,6.5,Banana,12.46918
512.36937,23,6.5,Banana,12.47387
512.36937,22.95,6.5,Banana,12.47387
512.49091,22.9,6.5,Banana,12.49818
512.49091,22.85,6.5,Banana,12.49818
512.5,22.8,6.5,Banana,12.5
512.5,22.75,6.5,Banana,12.5
512.5,22.7,6.5,Banana,12.5
512.5,22.65,6.5,Banana,12.5
512.62971,22.6,6.5,Banana,12.52594
512.63158,22.55,6.5,Banana,12.52632
512.69737,22.5,6.5,Banana,12.53947
512.72727,22.45,6.5,Banana,12.54545
512.73929,22.4,6.5,Banana,12.54786
512.74105,22.35,6.5,Banana,12.54821
512.75,22.3,6.5,Banana,12.55
512.75591,22.25,6.5,Banana,12.55118
512.76932,22.2,6.5,Banana,12.55386
512.82244,22.15,6.5,Banana,12.56449
512.87121,22.1,6.5,Banana,12.57424
512.87121,22.05,6.5,Banana,12.57424
512.89207,22,6.5,Banana,12.57841
512.89474,21.95,6.5,Banana,12.57895
512.89474,21.9,6.5,Banana,12.57895
512.90306,21.85,6.5,Banana,12.58061
512.96465,21.8,6.5,Banana,12.59293
512.96465,21.75,6.5,Banana,12.59293
512.99937,21.7,6.5,Banana,12.59987
513.1644,21.65,6.5,Banana,12.63288
513.20035,21.6,6.5,Banana,12.64007
513.20035,21.55,6.5,Banana,12.64007
513.28571,21.5,6.5,Banana,12.65714
513.33333,21.45,6.5,Banana,12.66667
513.41151,21.4,6.5,Banana,12.6823
513.41237,21.35,6.5,Banana,12.68247
513.41304,21.3,6.5,Banana,12.68261
513.41308,21.25,6.5,Banana,12.68262
513.41387,21.2,6.5,Banana,12.68277
513.41451,21.15,6.5,Banana,12.6829
513.41579,21.1,6.5,Banana,12.68316
513.41667,21.05,6.5,Banana,12.68333
513.42105,21,6.5,Banana,12.68421
513.47458,20.95,6.5,Banana,12.69492
513.47826,20.9,6.5,Banana,12.69565
513.49806,20.85,6.5,Banana,12.69961
513.60992,20.8,6.5,Banana,12.72198
513.60992,20.75,6.5,Banana,12.72198
513.62367,20.7,6.5,Banana,12.72473
513.63573,20.65,6.5,Banana,12.72715
513.63573,20.6,6.5,Banana,12.72715
513.64764,20.55,6.5,Banana,12.72953
513.68044,20.5,6.5,Banana,12.73609
513.68044,20.45,6.5,Banana,12.73609
513.75,20.4,6.5,Banana,12.75
513.83395,20.35,6.5,Banana,12.76679
513.83395,20.3,6.5,Banana,12.76679
513.85078,20.25,6.5,Banana,12.77016
513.94289,20.2,6.5,Banana,12.78858
513.96001,20.15,6.5,Banana,12.792
513.96325,20.1,6.5,Banana,12.79265
513.96834,20.05,6.5,Banana,12.79367
513.99574,20,6.5,Banana,12.79915
513.99846,19.95,6.5,Banana,12.79969
514,19.9,6.5,Banana,12.8
514.08046,19.85,6.5,Banana,12.81609
514.09091,19.8,6.5,Banana,12.81818
514.09091,19.75,6.5,Banana,12.81818
514.09574,19.7,6.5,Banana,12.81915
514.09884,19.65,6.5,Banana,12.81977
514.12281,19.6,6.5,Banana,12.82456
514.16667,19.55,6.52,Banana,12.83333
514.16667,19.5,6.54,Banana,12.83333
514.18919,19.45,6.56,Banana,12.83784
514.18919,19.4,6.58,Banana,12.83784
514.19048,19.35,6.6,Banana,12.8381
514.2,19.3,6.62,Banana,12.84
514.21875,19.25,6.64,Banana,12.84375
514.23077,19.2,6.66,Banana,12.84615
514.23077,19.15,6.68,Banana,12.84615
514.23077,19.1,6.7,Banana,12.84615
514.23077,19.05,6.72,Banana,12.84615
514.23077,19,6.74,Banana,12.84615
514.23077,18.95,6.76,Banana,12.84615
514.23077,18.9,6.78,Banana,12.84615
514.23077,18.85,6.8,Banana,12.84615
514.23077,18.8,6.82,Banana,12.84615
514.25,18.75,6.84,Banana,12.85
514.25926,18.7,6.86,Banana,12.85185
514.26471,18.65,6.88,Banana,12.85294
514.26471,18.6,6.9,Banana,12.85294
514.26829,18.55,6.92,Banana,12.85366
514.26829,18.5,6.94,Banana,12.85366
514.27083,18.45,6.96,Banana,12.85417
514.27273,18.4,6.98,Banana,12.85455
514.27273,18.45,7,Banana,12.85455
514.27711,18.5,7.02,Banana,12.85542
514.28571,18.55,7.04,Banana,12.85714
514.28571,18.6,7.06,Banana,12.85714
514.28571,18.65,7.08,Banana,12.85714
514.28571,18.7,7.1,Banana,12.85714
514.28571,18.75,7.12,Banana,12.85714
514.29293,18.8,7.14,Banana,12.85859
514.29752,18.85,7.16,Banana,12.8595
514.3,18.9,7.18,Banana,12.86
514.3007,18.95,7.2,Banana,12.86014
514.30556,19,7.22,Banana,12.86111
514.30682,19.05,7.24,Banana,12.86136
514.30851,19.1,7.26,Banana,12.8617
514.31034,19.15,7.28,Banana,12.86207
514.31034,19.2,7.3,Banana,12.86207
514.31373,19.25,7.32,Banana,12.86275
514.31429,19.3,7.34,Banana,12.86286
514.31507,19.35,7.36,Banana,12.86301
514.31694,19.4,7.38,Banana,12.86339
514.31818,19.45,7.4,Banana,12.86364
514.32099,19.5,7.42,Banana,12.8642
514.32432,19.55,7.44,Banana,12.86486
514.32432,19.6,7.46,Banana,12.86486
514.32692,19.65,7.48,Banana,12.86538
514.32836,19.7,7.5,Banana,12.86567
514.32836,19.75,7.52,Banana,12.86567
514.33333,19.8,7.54,Banana,12.86667
514.33333,19.85,7.56,Banana,12.86667
514.33333,19.9,7.58,Banana,12.86667
514.33824,19.95,7.6,Banana,12.86765
514.34211,20,7.62,Banana,12.86842
514.35897,20.05,7.64,Banana,12.87179
514.3617,20.1,7.66,Banana,12.87234
514.375,20.15,7.68,Banana,12.875
514.375,20.2,7.7,Banana,12.875
514.375,20.25,7.72,Banana,12.875
514.375,20.3,7.74,Banana,12.875
514.39434,20.35,7.76,Banana,12.87887
514.41176,20.4,7.78,Banana,12.88235
514.42857,20.45,7.8,Banana,12.88571
514.44444,20.5,7.82,Banana,12.88889
514.44444,20.55,7.84,Banana,12.88889
514.48276,20.6,7.86,Banana,12.89655
514.49861,20.65,7.88,Banana,12.89972
514.5,20.7,7.9,Banana,12.9
514.50215,20.75,7.92,Banana,12.90043
514.52381,20.8,7.94,Banana,12.90476
514.56522,20.85,7.96,Banana,12.91304
514.56579,20.9,7.98,Banana,12.91316
514.56917,20.95,8,Banana,12.91383
514.56993,21,8.02,Banana,12.91399
514.5855,21.05,8.04,Banana,12.9171
514.58584,21.1,8.06,Banana,12.91717
514.59246,21.15,8.08,Banana,12.91849
514.59255,21.2,8.1,Banana,12.91851
514.59308,21.25,8.12,Banana,12.91862
514.61687,21.3,8.14,Banana,12.92337
514.61905,21.35,8.16,Banana,12.92381
514.61999,21.4,8.18,Banana,12.924
514.62,21.45,8.2,Banana,12.924
514.62428,21.5,8.22,Banana,12.92486
514.81312,21.55,8.24,Banana,12.96262
514.83494,21.6,8.26,Banana,12.96699
514.84392,21.65,8.28,Banana,12.96878
514.84615,21.7,8.3,Banana,12.96923
514.85128,21.75,8.32,Banana,12.97026
514.85912,21.8,8.34,Banana,12.97182
514.86458,21.85,8.36,Banana,12.97292
514.86757,21.9,8.38,Banana,12.97351
514.92248,21.95,8.4,Banana,12.9845
514.94424,22,8.42,Banana,12.98885
515,22.05,8.44,Banana,13
515,22.1,8.46,Banana,13
515,22.15,8.48,Banana,13
515,22.2,8.5,Banana,13
515,22.25,8.5,Banana,13
515,22.3,8.5,Banana,13
515,22.35,8.5,Banana,13
515,22.4,8.5,Banana,13
515,22.45,8.5,Banana,13
515,22.5,8.5,Banana,13
515,22.55,8.5,Banana,13
515,22.6,8.5,Banana,13
515,22.65,8.5,Banana,13
515,22.7,8.5,Banana,13
515,22.75,8.5,Banana,13
515,22.8,8.5,Banana,13
515,22.85,8.5,Banana,13
515,22.9,8.5,Banana,13
515,22.95,8.5,Banana,13
515,23,8.5,Banana,13
515,23.05,8.5,Banana,13
515,23.1,8.5,Banana,13
515,23.15,8.5,Banana,13
515,23.2,8.5,Banana,13
515,23.25,8.5,Banana,13
515,23.3,8.5,Banana,13
515,23.35,8.5,Banana,13
515,23.4,8.5,Banana,13
515,23.45,8.5,Banana,13
515,23.5,8.5,Banana,13
515,23.55,8.5,Banana,13
515.07489,23.6,8.5,Banana,13.01498
515.32967,23.65,8.5,Banana,13.06593
515.34771,23.7,8.5,Banana,13.06954
515.35117,23.75,8.5,Banana,13.07023
515.3548,23.8,8.5,Banana,13.07096
515.37879,23.85,8.5,Banana,13.07576
515.417,23.9,8.5,Banana,13.0834
515.417,23.95,8.5,Banana,13.0834
515.43478,24,8.5,Banana,13.08696
515.72093,24.05,8.5,Banana,13.14419
515.72314,24.1,8.5,Banana,13.14463
515.72381,24.15,8.5,Banana,13.14476
515.72476,24.2,8.5,Banana,13.14495
515.725,24.25,8.5,Banana,13.145
515.72534,24.3,8.5,Banana,13.14507
515.72541,24.35,8.5,Banana,13.14508
515.72566,24.4,8.5,Banana,13.14513
515.72607,24.45,8.5,Banana,13.14521
515.72635,24.5,8.5,Banana,13.14527
515.75306,24.55,8.5,Banana,13.15061
515.78552,24.6,8.5,Banana,13.1571
515.78552,24.65,8.5,Banana,13.1571
515.86987,24.7,8.5,Banana,13.17397
515.99741,24.75,8.5,Banana,13.19948
516.0746,24.8,8.5,Banana,13.21492
516.12284,24.85,8.5,Banana,13.22457
516.14569,24.9,8.5,Banana,13.22914
516.14679,24.95,8.5,Banana,13.22936
516.23799,25,8.5,Banana,13.2476
516.26154,25.05,8.5,Banana,13.25231
516.28,25.1,8.5,Banana,13.256
516.28,25.15,8.5,Banana,13.256
516.28678,25.2,8.5,Banana,13.25736
516.31135,25.25,8.5,Banana,13.26227
516.31238,25.3,8.5,Banana,13.26248
516.31238,25.35,8.5,Banana,13.26248
516.33693,25.4,8.5,Banana,13.26739
516.33693,25.45,8.5,Banana,13.26739
516.36975,25.5,8.5,Banana,13.27395
516.43004,25.55,8.5,Banana,13.28601
516.49761,25.6,8.5,Banana,13.29952
516.66667,25.65,8.5,Banana,13.33333
516.72388,25.7,8.5,Banana,13.34478
516.75315,25.75,8.5,Banana,13.35063
516.75315,25.8,8.5,Banana,13.35063
516.7863,25.85,8.5,Banana,13.35726
516.79348,25.9,8.5,Banana,13.3587
516.79758,25.95,8.5,Banana,13.35952
516.87389,26,8.5,Banana,13.37478
516.87389,26.05,8.5,Banana,13.37478
516.88876,26.1,8.5,Banana,13.37775
516.88879,26.15,8.5,Banana,13.37776
516.88879,26.2,8.5,Banana,13.37776
516.91754,26.25,8.5,Banana,13.38351
516.95652,26.3,8.5,Banana,13.3913
516.98082,26.35,8.5,Banana,13.39616
517.00067,26.4,8.5,Banana,13.40013
517.00067,26.45,8.5,Banana,13.40013
517.05236,26.5,8.5,Banana,13.41047
517.05236,26.55,8.5,Banana,13.41047
517.06661,26.6,8.5,Banana,13.41332
517.08358,26.65,8.5,Banana,13.41672
517.08654,26.7,8.5,Banana,13.41731
517.10882,26.75,8.5,Banana,13.42176
517.13447,26.8,8.5,Banana,13.42689
517.25112,26.85,8.5,Banana,13.45022
517.26498,26.9,8.5,Banana,13.453
517.27667,26.95,8.5,Banana,13.45533
517.27706,27,8.5,Banana,13.45541
517.27841,27.05,8.5,Banana,13.45568
517.27903,27.1,8.5,Banana,13.45581
517.2807,27.15,8.5,Banana,13.45614
517.28252,27.2,8.5,Banana,13.4565
517.28358,27.25,8.5,Banana,13.45672
517.28487,27.3,8.5,Banana,13.45697
517.28782,27.35,8.5,Banana,13.45756
517.29783,27.4,8.5,Banana,13.45957
517.30769,27.45,8.5,Banana,13.46154
517.40385,27.5,8.5,Banana,13.48077
517.45098,27.55,8.5,Banana,13.4902
517.45211,27.6,8.5,Banana,13.49042
517.45833,27.65,8.5,Banana,13.49167
517.49913,27.7,8.5,Banana,13.49983
517.5,27.75,8.5,Banana,13.5
517.5,27.8,8.5,Banana,13.5
517.5,27.85,8.5,Banana,13.5
517.57481,27.9,8.5,Banana,13.51496
517.57481,27.95,8.5,Banana,13.51496
517.70053,28,8.5,Banana,13.54011
517.72727,28.05,8.5,Banana,13.54545
517.74714,28.1,8.5,Banana,13.54943
517.74714,28.15,8.5,Banana,13.54943
517.87202,28.2,8.5,Banana,13.5744
517.87522,28.25,8.5,Banana,13.57504
517.87659,28.3,8.5,Banana,13.57532
517.8944,28.35,8.5,Banana,13.57888
517.89945,28.4,8.5,Banana,13.57989
517.95102,28.45,8.5,Banana,13.5902
518.099,28.5,8.5,Banana,13.6198
518.12374,28.55,8.5,Banana,13.62475
518.17368,28.6,8.5,Banana,13.63474
518.1748,28.65,8.5,Banana,13.63496
518.17578,28.7,8.5,Banana,13.63516
518.22667,28.75,8.5,Banana,13.64533
518.26504,28.8,8.5,Banana,13.65301
518.45109,28.85,8.5,Banana,13.69022
518.52308,28.9,8.5,Banana,13.70462
518.52448,28.95,8.5,Banana,13.7049
518.56458,29,8.5,Banana,13.71292
518.56944,29.05,8.5,Banana,13.71389
518.57489,29.1,8.5,Banana,13.71498
518.57489,29.15,8.5,Banana,13.71498
518.57527,29.2,8.5,Banana,13.71505
518.57527,29.25,8.5,Banana,13.71505
518.58169,29.3,8.5,Banana,13.71634
518.59257,29.35,8.5,Banana,13.71851
518.59614,29.4,8.5,Banana,13.71923
518.6,29.45,8.5,Banana,13.72
518.60231,29.5,8.5,Banana,13.72046
518.61675,29.55,8.5,Banana,13.72335
518.67317,29.6,8.5,Banana,13.73463
518.67317,29.65,8.5,Banana,13.73463
518.70739,29.7,8.5,Banana,13.74148
518.74946,29.75,8.5,Banana,13.74989
518.7621,29.8,8.5,Banana,13.75242
518.95818,29.85,8.5,Banana,13.79164
518.95818,29.9,8.5,Banana,13.79164
519.00366,29.95,8.5,Banana,13.80073
519.06831,30,8.5,Banana,13.81366
519.06831,30.05,8.5,Banana,13.81366
519.10392,30.1,8.5,Banana,13.82078
519.24675,30.15,8.5,Banana,13.84935
519.248,30.2,8.5,Banana,13.8496
519.25054,30.25,8.5,Banana,13.85011
519.2692,30.3,8.5,Banana,13.85384
519.28088,30.35,8.5,Banana,13.85618
519.28088,30.4,8.5,Banana,13.85618
519.28708,30.45,8.5,Banana,13.85742
519.28708,30.5,8.5,Banana,13.85742
519.30398,30.55,8.5,Banana,13.8608
519.30398,30.6,8.5,Banana,13.8608
519.30542,30.65,8.5,Banana,13.86108
519.30562,30.7,8.5,Banana,13.86112
519.30575,30.75,8.5,Banana,13.86115
519.30618,30.8,8.5,Banana,13.86124
519.32,30.85,8.5,Banana,13.864
519.33642,30.9,8.5,Banana,13.86728
519.36399,30.95,8.5,Banana,13.8728
519.5675,31,8.5,Banana,13.9135
519.57818,31.05,8.5,Banana,13.91564
519.6044,31.1,8.5,Banana,13.92088
519.61367,31.15,8.5,Banana,13.92273
519.91334,31.2,8.5,Banana,13.98267
519.94841,31.25,8.5,Banana,13.98968
519.97505,31.3,8.5,Banana,13.99501
519.99176,31.35,8.5,Banana,13.99835
519.99202,31.4,8.5,Banana,13.9984
520,31.45,8.5,Banana,14
520,31.5,8.5,Banana,14
520,31.55,8.5,Banana,14
520,31.6,8.5,Banana,14
520,31.65,8.5,Banana,14
520,31.7,8.5,Banana,14
520,31.75,8.5,Banana,14
520.01147,31.8,8.5,Banana,14.00229
520.01164,31.85,8.5,Banana,14.00233
520.01389,31.9,8.5,Banana,14.00278
520.13022,31.95,8.5,Banana,14.02604
520.19001,32,8.5,Banana,14.038
520.20548,32.05,8.5,Banana,14.0411
520.39855,32.1,8.5,Banana,14.07971
520.40462,32.15,8.5,Banana,14.08092
520.40698,32.2,8.5,Banana,14.0814
520.41237,32.25,8.5,Banana,14.08247
520.41244,32.3,8.5,Banana,14.08249
520.4576,32.35,8.5,Banana,14.09152
520.4576,32.4,8.5,Banana,14.09152
520.46813,32.45,8.5,Banana,14.09363
520.46813,32.5,8.5,Banana,14.09363
520.53461,32.55,8.5,Banana,14.10692
520.53461,32.6,8.5,Banana,14.10692
520.69739,32.65,8.5,Banana,14.13948
520.7103,32.7,8.5,Banana,14.14206
520.7989,32.75,8.5,Banana,14.15978
520.85051,32.8,8.5,Banana,14.1701
520.94378,32.85,8.5,Banana,14.18876
520.95056,32.9,8.5,Banana,14.19011
520.99077,32.95,8.5,Banana,14.19815
520.99903,33,8.5,Banana,14.19981
521.38542,33.05,8.5,Banana,14.27708
521.43077,33.1,8.5,Banana,14.28615
521.43077,33.15,8.5,Banana,14.28615
521.44638,33.2,8.5,Banana,14.28928
521.46233,33.25,8.5,Banana,14.29247
521.47552,33.3,8.5,Banana,14.2951
521.58974,33.35,8.5,Banana,14.31795
521.61782,33.4,8.5,Banana,14.32356
521.69894,33.45,8.5,Banana,14.33979
521.71436,33.5,8.5,Banana,14.34287
521.74374,33.55,8.5,Banana,14.34875
521.79673,33.6,8.5,Banana,14.35935
521.83641,33.55,8.5,Banana,14.36728
521.85763,33.5,8.5,Banana,14.37153
521.85763,33.45,8.5,Banana,14.37153
521.88672,33.4,8.5,Banana,14.37734
521.88672,33.35,8.5,Banana,14.37734
521.90476,33.3,8.5,Banana,14.38095
521.99901,33.25,8.5,Banana,14.3998
522.02012,33.2,8.5,Banana,14.40402
522.02012,33.15,8.5,Banana,14.40402
522.12538,33.1,8.5,Banana,14.42508
522.14286,33.05,8.5,Banana,14.42857
522.22268,33,8.5,Banana,14.44454
522.28484,32.95,8.5,Banana,14.45697
522.30128,32.9,8.5,Banana,14.46026
522.30216,32.85,8.5,Banana,14.46043
522.30226,32.8,8.5,Banana,14.46045
522.34746,32.75,8.5,Banana,14.46949
522.35019,32.7,8.5,Banana,14.47004
522.35126,32.65,8.5,Banana,14.47025
522.42203,32.6,8.5,Banana,14.48441
522.42203,32.55,8.5,Banana,14.48441
522.43785,32.5,8.5,Banana,14.48757
522.47811,32.45,8.5,Banana,14.49562
522.49534,32.4,8.5,Banana,14.49907
522.5,32.35,8.5,Banana,14.5
522.5,32.3,8.5,Banana,14.5
522.5,32.25,8.5,Banana,14.5
522.5,32.2,8.5,Banana,14.5
522.5,32.15,8.5,Banana,14.5
522.5,32.1,8.5,Banana,14.5
522.5,32.05,8.5,Banana,14.5
522.5,32,8.5,Banana,14.5
522.5,31.95,8.5,Banana,14.5
522.50286,31.9,8.5,Banana,14.50057
522.50286,31.85,8.5,Banana,14.50057
522.50413,31.8,8.5,Banana,14.50083
522.50476,31.75,8.5,Banana,14.50095
522.50835,31.7,8.5,Banana,14.50167
522.53731,31.65,8.5,Banana,14.50746
522.54386,31.6,8.5,Banana,14.50877
522.55882,31.55,8.5,Banana,14.51176
522.59938,31.5,8.5,Banana,14.51988
522.675,31.45,8.5,Banana,14.535
522.67984,31.4,8.5,Banana,14.53597
522.68092,31.35,8.5,Banana,14.53618
522.68095,31.3,8.5,Banana,14.53619
522.695,31.25,8.5,Banana,14.539
522.8905,31.2,8.5,Banana,14.5781
523.08625,31.15,8.5,Banana,14.61725
523.13499,31.1,8.5,Banana,14.627
523.14883,31.05,8.5,Banana,14.62977
523.15,31,8.5,Banana,14.63
523.15018,30.95,8.5,Banana,14.63004
523.2,30.9,8.5,Banana,14.64
523.20319,30.85,8.5,Banana,14.64064
523.20386,30.8,8.5,Banana,14.64077
523.20417,30.75,8.5,Banana,14.64083
523.20486,30.7,8.5,Banana,14.64097
523.205,30.65,8.5,Banana,14.641
523.205,30.6,8.5,Banana,14.641
523.20507,30.55,8.5,Banana,14.64101
523.20542,30.5,8.5,Banana,14.64108
523.20542,30.45,8.5,Banana,14.64108
523.20584,30.4,8.5,Banana,14.64117
523.20588,30.35,8.5,Banana,14.64118
523.20588,30.3,8.5,Banana,14.64118
523.20661,30.25,8.5,Banana,14.64132
523.21,30.2,8.5,Banana,14.642
523.21,30.15,8.5,Banana,14.642
523.22,30.1,8.5,Banana,14.644
523.33333,30.05,8.5,Banana,14.66667
524.03571,30,8.5,Banana,14.80714
524.13082,29.95,8.5,Banana,14.82616
524.15623,29.9,8.5,Banana,14.83125
524.26144,29.85,8.5,Banana,14.85229
524.3012,29.8,8.5,Banana,14.86024
524.38,29.75,8.5,Banana,14.876
524.38,29.7,8.5,Banana,14.876
524.39378,29.65,8.5,Banana,14.87876
524.39378,29.6,8.5,Banana,14.87876
524.50053,29.55,8.5,Banana,14.90011
524.56991,29.5,8.5,Banana,14.91398
524.58377,29.45,8.5,Banana,14.91675
524.66111,29.4,8.5,Banana,14.93222
524.67348,29.35,8.5,Banana,14.9347
524.67362,29.3,8.5,Banana,14.93472
524.67735,29.25,8.5,Banana,14.93547
524.67926,29.2,8.5,Banana,14.93585
524.75113,29.15,8.5,Banana,14.95023
524.76961,29.1,8.5,Banana,14.95392
524.79437,29.05,8.5,Banana,14.95887
524.79437,29,8.5,Banana,14.95887
524.86486,28.95,8.5,Banana,14.97297
524.87891,28.9,8.5,Banana,14.97578
524.88294,28.85,8.5,Banana,14.97659
524.8998,28.8,8.5,Banana,14.97996
524.95402,28.75,8.5,Banana,14.9908
524.95402,28.7,8.5,Banana,14.9908
525,28.65,8.5,Banana,15
525,28.6,8.5,Banana,15
525.03032,28.55,8.5,Banana,15.00606
525.03032,28.5,8.5,Banana,15.00606
525.08587,28.45,8.5,Banana,15.01717
525.08587,28.4,8.5,Banana,15.01717
525.16429,28.35,8.5,Banana,15.03286
525.16429,28.3,8.5,Banana,15.03286
525.24961,28.25,8.5,Banana,15.04992
525.25,28.2,8.5,Banana,15.05
525.25029,28.15,8.5,Banana,15.05006
525.25031,28.1,8.5,Banana,15.05006
525.25044,28.05,8.5,Banana,15.05009
525.25049,28,8.5,Banana,15.0501
525.25049,27.95,8.5,Banana,15.0501
525.25079,27.9,8.5,Banana,15.05016
525.25092,27.85,8.5,Banana,15.05018
525.54223,27.8,8.5,Banana,15.10845
525.55556,27.75,8.5,Banana,15.11111
525.55556,27.7,8.5,Banana,15.11111
525.70423,27.65,8.5,Banana,15.14085
525.87129,27.6,8.5,Banana,15.17426
526.02731,27.55,8.5,Banana,15.20546
526.18413,27.5,8.5,Banana,15.23683
526.21905,27.45,8.5,Banana,15.24381
526.27057,27.4,8.5,Banana,15.25411
526.37339,27.35,8.5,Banana,15.27468
526.40707,27.3,8.5,Banana,15.28141
526.4658,27.25,8.5,Banana,15.29316
526.46973,27.2,8.5,Banana,15.29395
526.47103,27.15,8.5,Banana,15.29421
526.47408,27.1,8.5,Banana,15.29482
526.50041,27.05,8.5,Banana,15.30008
526.57435,27,8.5,Banana,15.31487
526.57754,26.95,8.5,Banana,15.31551
526.57895,26.9,8.5,Banana,15.31579
526.59091,26.85,8.5,Banana,15.31818
526.60023,26.8,8.5,Banana,15.32005
526.625,26.75,8.5,Banana,15.325
526.66667,26.7,8.5,Banana,15.33333
526.67061,26.65,8.5,Banana,15.33412
526.69118,26.6,8.5,Banana,15.33824
526.74669,26.55,8.5,Banana,15.34934
526.7515,26.5,8.5,Banana,15.3503
526.75164,26.45,8.5,Banana,15.35033
526.79261,26.4,8.5,Banana,15.35852
526.79829,26.35,8.5,Banana,15.35966
526.9211,26.3,8.5,Banana,15.38422
526.95719,26.25,8.5,Banana,15.39144
526.95719,26.2,8.5,Banana,15.39144
527.11422,26.15,8.5,Banana,15.42284
527.24576,25,8.5,Banana,15.44915
527.24576,25,8.5,Banana,15.44915
527.24806,25,8.5,Banana,15.44961
527.25181,25,8.5,Banana,15.45036
527.25241,25,8.5,Banana,15.45048
527.33438,25,8.5,Banana,15.46688
527.44485,25,8.5,Banana,15.48897
527.47317,25,8.5,Banana,15.49463
527.47331,25,8.5,Banana,15.49466
527.47425,25,8.5,Banana,15.49485
527.58611,25,8.5,Banana,15.51722
527.67205,25,8.5,Banana,15.53441
527.67462,25,8.5,Banana,15.53492
527.68904,25,8.5,Banana,15.53781
527.7,25,8.5,Banana,15.54
527.70099,25,8.5,Banana,15.5402
527.70431,25,8.5,Banana,15.54086
527.71022,25,8.5,Banana,15.54204
527.7554,25,8.5,Banana,15.55108
527.84978,25,8.5,Banana,15.56996
527.89945,25,8.5,Banana,15.57989
527.9705,25,8.5,Banana,15.5941
527.99939,25,8.5,Banana,15.59988
528.08376,25,8.5,Banana,15.61675
528.14685,25,8.5,Banana,15.62937
528.14754,25,8.5,Banana,15.62951
528.15412,25,8.5,Banana,15.63082
528.17954,25,8.5,Banana,15.63591
528.17982,25,8.5,Banana,15.63596
528.18056,25,8.5,Banana,15.63611
528.35323,25,8.5,Banana,15.67065
528.3915,25,8.5,Banana,15.6783
528.60247,25,8.5,Banana,15.72049
528.69454,25,8.5,Banana,15.73891
528.70236,25,8.5,Banana,15.74047
528.84502,25,8.5,Banana,15.769
528.96934,25,8.3,Banana,15.79387
529.3273,25,8.3,Banana,15.86546
529.8743,25,8.3,Banana,15.97486
529.875,25,8.3,Banana,15.975
529.875,25,8.3,Banana,15.975
529.94186,25,8.3,Banana,15.98837
530,25,8.3,Banana,16
530.35714,25,8.3,Banana,16.07143
530.44872,25,8.3,Banana,16.08974
530.56571,25,8.3,Banana,16.11314
530.67807,25,8.3,Banana,16.13561
530.79973,25,8.3,Banana,16.15995
530.84048,25,8.3,Banana,16.1681
531.00045,25,8.3,Banana,16.20009
531.02541,25,8.3,Banana,16.20508
531.02611,25,8.3,Banana,16.20522
531.02715,25,8.3,Banana,16.20543
531.12529,25,8.3,Banana,16.22506
531.17552,25,8.3,Banana,16.2351
531.33567,25,8.3,Banana,16.26713
531.55345,25,8.3,Banana,16.31069
531.55543,25,8.3,Banana,16.31109
531.55604,25,8.3,Banana,16.31121
531.6001,25,8.3,Banana,16.32002
531.77863,25,8.3,Banana,16.35573
531.77901,25,8.3,Banana,16.3558
531.89824,25,8.3,Banana,16.37965
531.91667,25,8.3,Banana,16.38333
531.92228,25,8.3,Banana,16.38446
531.92384,25,8.3,Banana,16.38477
531.92479,25,8.3,Banana,16.38496
531.99451,25,8.3,Banana,16.3989
